ID                                       0x1d99
Delivery_person_ID                HYDRES11DEL02
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   17.430448
Restaurant_longitude                  78.418213
Delivery_location_latitude            17.510448
Delivery_location_longitude           78.498213
Order_Date                           23-03-2022
Time_Orderd                               21:45
Time_Order_picked                         21:60
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      34.000000
Name: 26712, dtype: object
