ID                                       0x1e89
Delivery_person_ID             RANCHIRES12DEL01
Delivery_person_Age                       34.00
Delivery_person_Ratings                    4.70
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.01
Delivery_location_longitude                0.01
Order_Date                           01-04-2022
Time_Orderd                                9:15
Time_Order_picked                          9:25
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          29.00
Name: 18376, dtype: object
