ID                                       0x31f9
Delivery_person_ID              COIMBRES11DEL01
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   11.001753
Restaurant_longitude                  76.986241
Delivery_location_latitude            11.011753
Delivery_location_longitude           76.996241
Order_Date                           11-03-2022
Time_Orderd                                9:60
Time_Order_picked                         10:10
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      12.000000
Name: 17328, dtype: object
