ID                                        0x509
Delivery_person_ID             RANCHIRES15DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -23.369746
Restaurant_longitude                 -85.339820
Delivery_location_latitude            23.419746
Delivery_location_longitude           85.389820
Order_Date                           15-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         23:15
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                         bicycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 4198, dtype: object
