ID                                     0x97d7
Delivery_person_ID             CHENRES06DEL02
Delivery_person_Age                 39.000000
Delivery_person_Ratings              4.400000
Restaurant_latitude                 13.054347
Restaurant_longitude                80.257221
Delivery_location_latitude          13.074347
Delivery_location_longitude         80.277221
Order_Date                         03-03-2022
Time_Orderd                             10:35
Time_Order_picked                       10:50
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    30.000000
Name: 25605, dtype: object
