ID                                     0x7b00
Delivery_person_ID             INDORES01DEL03
Delivery_person_Age                 36.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 22.695207
Restaurant_longitude                75.866059
Delivery_location_latitude          22.755207
Delivery_location_longitude         75.926059
Order_Date                         03-03-2022
Time_Orderd                             17:10
Time_Order_picked                       17:15
Weather conditions                 Sandstorms
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    32.000000
Name: 16693, dtype: object
