ID                                     0x6a95
Delivery_person_ID             BANGRES11DEL02
Delivery_person_Age                 35.000000
Delivery_person_Ratings              4.400000
Restaurant_latitude                 12.934365
Restaurant_longitude                77.616155
Delivery_location_latitude          12.954365
Delivery_location_longitude         77.636155
Order_Date                         09-03-2022
Time_Orderd                              8:15
Time_Order_picked                        8:20
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    25.000000
Name: 17778, dtype: object
