ID                                       0x28f2
Delivery_person_ID             RANCHIRES17DEL03
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   23.374878
Restaurant_longitude                  85.335739
Delivery_location_latitude            23.404878
Delivery_location_longitude           85.365739
Order_Date                           05-03-2022
Time_Orderd                               22:15
Time_Order_picked                         22:30
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             1
Type_of_order                            Drinks
Type_of_vehicle                         scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 21790, dtype: object
