ID                                       0x34e5
Delivery_person_ID               BANGRES09DEL01
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   12.934179
Restaurant_longitude                  77.615797
Delivery_location_latitude            12.944179
Delivery_location_longitude           77.625797
Order_Date                           28-03-2022
Time_Orderd                                8:30
Time_Order_picked                          8:35
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 40713, dtype: object
