ID                                     0x57d5
Delivery_person_ID             INDORES02DEL01
Delivery_person_Age                 21.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 22.651847
Restaurant_longitude                75.881991
Delivery_location_latitude          22.721847
Delivery_location_longitude         75.951991
Order_Date                         16-03-2022
Time_Orderd                             20:30
Time_Order_picked                       20:40
Weather conditions                     Cloudy
Road_traffic_density                      Jam
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    45.000000
Name: 22116, dtype: object
