ID                                     0x2e63
Delivery_person_ID             INDORES01DEL01
Delivery_person_Age                 25.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 22.695207
Restaurant_longitude                75.866059
Delivery_location_latitude          22.735207
Delivery_location_longitude         75.906059
Order_Date                         03-04-2022
Time_Orderd                             13:60
Time_Order_picked                       14:10
Weather conditions                      Windy
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    32.000000
Name: 37388, dtype: object
