ID                                     0x3e50
Delivery_person_ID             INDORES16DEL02
Delivery_person_Age                 29.000000
Delivery_person_Ratings              4.500000
Restaurant_latitude                 22.744648
Restaurant_longitude                75.894377
Delivery_location_latitude          22.874648
Delivery_location_longitude         76.024377
Order_Date                         29-03-2022
Time_Orderd                             18:60
Time_Order_picked                       19:15
Weather conditions                 Sandstorms
Road_traffic_density                   Medium
Vehicle_condition                           0
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    23.000000
Name: 27551, dtype: object
