ID                                    0x5c31
Delivery_person_ID             MYSRES18DEL03
Delivery_person_Age                37.000000
Delivery_person_Ratings             3.500000
Restaurant_latitude                12.337928
Restaurant_longitude               76.617889
Delivery_location_latitude         12.427928
Delivery_location_longitude        76.707889
Order_Date                        04-04-2022
Time_Orderd                            22:50
Time_Order_picked                      23:05
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   37.000000
Name: 40903, dtype: object
