ID                                       0x3a83
Delivery_person_ID                SURRES15DEL01
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   21.160522
Restaurant_longitude                  72.771477
Delivery_location_latitude            21.170522
Delivery_location_longitude           72.781477
Order_Date                           15-03-2022
Time_Orderd                                8:35
Time_Order_picked                          8:45
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 40955, dtype: object
