ID                                       0xa900
Delivery_person_ID             RANCHIRES09DEL01
Delivery_person_Age                   36.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.351058
Restaurant_longitude                  85.325731
Delivery_location_latitude            23.461058
Delivery_location_longitude           85.435731
Order_Date                           04-04-2022
Time_Orderd                               21:40
Time_Order_picked                         21:45
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      36.000000
Name: 35558, dtype: object
