ID                                       0x1d44
Delivery_person_ID                JAPRES18DEL01
Delivery_person_Age                   22.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   26.913987
Restaurant_longitude                  75.752891
Delivery_location_latitude            26.923987
Delivery_location_longitude           75.762891
Order_Date                           05-03-2022
Time_Orderd                               11:45
Time_Order_picked                         11:55
Weather conditions                          Fog
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 9655, dtype: object
