ID                                    0x56c1
Delivery_person_ID             JAPRES19DEL01
Delivery_person_Age                20.000000
Delivery_person_Ratings             4.000000
Restaurant_latitude                26.913726
Restaurant_longitude               75.752820
Delivery_location_latitude         26.983726
Delivery_location_longitude        75.822820
Order_Date                        20-03-2022
Time_Orderd                            18:10
Time_Order_picked                      18:25
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   33.000000
Name: 37504, dtype: object
