ID                                     0x7d59
Delivery_person_ID             CHENRES04DEL02
Delivery_person_Age                 30.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 13.029780
Restaurant_longitude                80.208812
Delivery_location_latitude          13.079780
Delivery_location_longitude         80.258812
Order_Date                         01-04-2022
Time_Orderd                             18:30
Time_Order_picked                       18:45
Weather conditions                        Fog
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    18.000000
Name: 13563, dtype: object
