ID                                    0x291f
Delivery_person_ID             SURRES11DEL02
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                21.157735
Restaurant_longitude               72.768778
Delivery_location_latitude         21.237735
Delivery_location_longitude        72.848778
Order_Date                        23-03-2022
Time_Orderd                            18:45
Time_Order_picked                      18:50
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   37.000000
Name: 7342, dtype: object
