ID                                     0x2d67
Delivery_person_ID             CHENRES16DEL01
Delivery_person_Age                 29.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 13.049645
Restaurant_longitude                80.242268
Delivery_location_latitude          13.089645
Delivery_location_longitude         80.282268
Order_Date                         09-03-2022
Time_Orderd                             15:45
Time_Order_picked                       15:55
Weather conditions                     Cloudy
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    13.000000
Name: 16848, dtype: object
