ID                                     0x5a0
Delivery_person_ID             SURRES17DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -21.149569
Restaurant_longitude               72.772697
Delivery_location_latitude         21.189569
Delivery_location_longitude        72.812697
Order_Date                        05-04-2022
Time_Orderd                              NaN
Time_Order_picked                      15:30
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   16.000000
Name: 30067, dtype: object
