ID                                       0x693a
Delivery_person_ID             RANCHIRES11DEL02
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   23.359194
Restaurant_longitude                  85.325447
Delivery_location_latitude            23.439194
Delivery_location_longitude           85.405447
Order_Date                           31-03-2022
Time_Orderd                               17:40
Time_Order_picked                         17:45
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      31.000000
Name: 37260, dtype: object
