ID                                       0x32d9
Delivery_person_ID                SURRES16DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   21.160437
Restaurant_longitude                  72.774209
Delivery_location_latitude            21.180437
Delivery_location_longitude           72.794209
Order_Date                           01-03-2022
Time_Orderd                               11:10
Time_Order_picked                         11:15
Weather conditions                        Windy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 21737, dtype: object
