ID                                       0x5886
Delivery_person_ID             RANCHIRES06DEL03
Delivery_person_Age                   30.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   23.357804
Restaurant_longitude                  85.325146
Delivery_location_latitude            23.417804
Delivery_location_longitude           85.385146
Order_Date                           01-04-2022
Time_Orderd                               18:25
Time_Order_picked                         18:30
Weather conditions                          Fog
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                         scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 30221, dtype: object
