ID                                    0xa084
Delivery_person_ID             MUMRES02DEL01
Delivery_person_Age                32.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                19.221315
Restaurant_longitude               72.862381
Delivery_location_latitude         19.291315
Delivery_location_longitude        72.932381
Order_Date                        02-04-2022
Time_Orderd                            20:10
Time_Order_picked                      20:15
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   29.000000
Name: 20178, dtype: object
