ID                                    0x1d74
Delivery_person_ID             MYSRES04DEL01
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                12.308500
Restaurant_longitude               76.665808
Delivery_location_latitude         12.318500
Delivery_location_longitude        76.675808
Order_Date                        24-03-2022
Time_Orderd                             9:40
Time_Order_picked                       9:55
Weather conditions                Sandstorms
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   14.000000
Name: 43529, dtype: object
