ID                                    0x1d28
Delivery_person_ID             MUMRES05DEL01
Delivery_person_Age                24.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                18.927584
Restaurant_longitude               72.832585
Delivery_location_latitude         18.967584
Delivery_location_longitude        72.872585
Order_Date                        03-04-2022
Time_Orderd                            12:15
Time_Order_picked                      12:30
Weather conditions                    Cloudy
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 37755, dtype: object
