ID                                     0x86f
Delivery_person_ID             JAPRES03DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                26.913483
Restaurant_longitude               75.803139
Delivery_location_latitude         27.003483
Delivery_location_longitude        75.893139
Order_Date                        02-03-2022
Time_Orderd                              NaN
Time_Order_picked                      17:50
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   35.000000
Name: 25101, dtype: object
