ID                                      0x2d69
Delivery_person_ID             COIMBRES12DEL03
Delivery_person_Age                  25.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  11.000762
Restaurant_longitude                 76.981876
Delivery_location_latitude           11.090762
Delivery_location_longitude          77.071876
Order_Date                          16-03-2022
Time_Orderd                              20:30
Time_Order_picked                        20:45
Weather conditions                      Cloudy
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                   Yes
City                             Metropolitian
Time_taken (min)                     40.000000
Name: 40052, dtype: object
