ID                                    0x618b
Delivery_person_ID             HYDRES18DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                17.450851
Restaurant_longitude               78.379347
Delivery_location_latitude         17.500851
Delivery_location_longitude        78.429347
Order_Date                        24-03-2022
Time_Orderd                              NaN
Time_Order_picked                      18:10
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   29.000000
Name: 658, dtype: object
