ID                                    0xc329
Delivery_person_ID             KNPRES03DEL01
Delivery_person_Age                33.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                26.469003
Restaurant_longitude               80.316344
Delivery_location_latitude         26.479003
Delivery_location_longitude        80.326344
Order_Date                        13-02-2022
Time_Orderd                             8:15
Time_Order_picked                       8:20
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   27.000000
Name: 34987, dtype: object
