ID                                        0x432
Delivery_person_ID               PUNERES08DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                    18.53408
Restaurant_longitude                   73.89852
Delivery_location_latitude             18.66408
Delivery_location_longitude            74.02852
Order_Date                           23-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         22:25
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                     1.00000
Festival                                     No
City                              Metropolitian
Time_taken (min)                       36.00000
Name: 36309, dtype: object
