ID                                    0xc930
Delivery_person_ID             ALHRES17DEL01
Delivery_person_Age                30.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                25.452350
Restaurant_longitude               81.841889
Delivery_location_latitude         25.522350
Delivery_location_longitude        81.911889
Order_Date                        12-02-2022
Time_Orderd                            23:40
Time_Order_picked                      23:50
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   33.000000
Name: 5940, dtype: object
