ID                                        0x735
Delivery_person_ID                MUMRES09DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   18.994049
Restaurant_longitude                  72.825203
Delivery_location_latitude            19.074049
Delivery_location_longitude           72.905203
Order_Date                           02-04-2022
Time_Orderd                                 NaN
Time_Order_picked                         23:50
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 36755, dtype: object
