ID                                       0x4428
Delivery_person_ID             RANCHIRES02DEL02
Delivery_person_Age                       22.00
Delivery_person_Ratings                    4.30
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.13
Delivery_location_longitude                0.13
Order_Date                           02-03-2022
Time_Orderd                               19:35
Time_Order_picked                         19:40
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          32.00
Name: 35519, dtype: object
