ID                                       0x8d87
Delivery_person_ID                HYDRES12DEL02
Delivery_person_Age                   26.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   17.429585
Restaurant_longitude                  78.392621
Delivery_location_latitude            17.449585
Delivery_location_longitude           78.412621
Order_Date                           01-04-2022
Time_Orderd                                9:30
Time_Order_picked                          9:40
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      12.000000
Name: 20522, dtype: object
