ID                                      0x93d8
Delivery_person_ID             COIMBRES09DEL03
Delivery_person_Age                  36.000000
Delivery_person_Ratings               4.800000
Restaurant_latitude                  11.008638
Restaurant_longitude                 76.984311
Delivery_location_latitude           11.038638
Delivery_location_longitude          77.014311
Order_Date                          01-03-2022
Time_Orderd                              19:50
Time_Order_picked                        19:55
Weather conditions                      Cloudy
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     27.000000
Name: 2673, dtype: object
