ID                                    0x7b10
Delivery_person_ID             MYSRES07DEL01
Delivery_person_Age                31.000000
Delivery_person_Ratings             3.500000
Restaurant_latitude                12.325461
Restaurant_longitude               76.632278
Delivery_location_latitude         12.395461
Delivery_location_longitude        76.702278
Order_Date                        08-03-2022
Time_Orderd                            17:10
Time_Order_picked                      17:15
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                     NaN
Time_taken (min)                   34.000000
Name: 5139, dtype: object
