ID                                    0xc596
Delivery_person_ID             GOARES15DEL02
Delivery_person_Age                 25.00000
Delivery_person_Ratings              4.70000
Restaurant_latitude                 15.51315
Restaurant_longitude                73.78346
Delivery_location_latitude          15.56315
Delivery_location_longitude         73.83346
Order_Date                        13-02-2022
Time_Orderd                            19:45
Time_Order_picked                      19:50
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                  1.00000
Festival                                  No
City                                   Urban
Time_taken (min)                    18.00000
Name: 18288, dtype: object
