ID                                       0xa085
Delivery_person_ID               INDORES04DEL02
Delivery_person_Age                   30.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   22.753659
Restaurant_longitude                  75.903365
Delivery_location_latitude            22.773659
Delivery_location_longitude           75.923365
Order_Date                           28-03-2022
Time_Orderd                               11:50
Time_Order_picked                         12:05
Weather conditions                          Fog
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      30.000000
Name: 10525, dtype: object
