ID                                       0x25d1
Delivery_person_ID             RANCHIRES07DEL02
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   23.359407
Restaurant_longitude                  85.325055
Delivery_location_latitude            23.439407
Delivery_location_longitude           85.405055
Order_Date                           14-03-2022
Time_Orderd                               21:15
Time_Order_picked                         21:20
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 21450, dtype: object
