ID                                     0x59a3
Delivery_person_ID             BANGRES14DEL02
Delivery_person_Age                 22.000000
Delivery_person_Ratings              4.600000
Restaurant_latitude                 12.949934
Restaurant_longitude                77.699386
Delivery_location_latitude          13.079934
Delivery_location_longitude         77.829386
Order_Date                         23-03-2022
Time_Orderd                             23:30
Time_Order_picked                       23:45
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    14.000000
Name: 34099, dtype: object
