ID                                       0x5e58
Delivery_person_ID                HYDRES05DEL02
Delivery_person_Age                   37.000000
Delivery_person_Ratings                3.800000
Restaurant_latitude                   17.433809
Restaurant_longitude                  78.386744
Delivery_location_latitude            17.563809
Delivery_location_longitude           78.516744
Order_Date                           04-04-2022
Time_Orderd                               19:45
Time_Order_picked                         19:50
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      41.000000
Name: 20528, dtype: object
