ID                                      0x2a94
Delivery_person_ID             PUNERES010DEL03
Delivery_person_Age                  22.000000
Delivery_person_Ratings               4.200000
Restaurant_latitude                  18.539299
Restaurant_longitude                 73.897902
Delivery_location_latitude           18.569299
Delivery_location_longitude          73.927902
Order_Date                          30-03-2022
Time_Orderd                              22:15
Time_Order_picked                        22:30
Weather conditions                  Sandstorms
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     21.000000
Name: 17174, dtype: object
