ID                                    0xc004
Delivery_person_ID             BHPRES13DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -23.230791
Restaurant_longitude              -77.437020
Delivery_location_latitude         23.300791
Delivery_location_longitude        77.507020
Order_Date                        18-02-2022
Time_Orderd                              NaN
Time_Order_picked                      24:05
Weather conditions                       NaN
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   23.000000
Name: 5829, dtype: object
