ID                                       0x4f44
Delivery_person_ID               CHENRES20DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   12.975996
Restaurant_longitude                  80.221898
Delivery_location_latitude            13.045996
Delivery_location_longitude           80.291898
Order_Date                           31-03-2022
Time_Orderd                               22:60
Time_Order_picked                         23:15
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      24.000000
Name: 14618, dtype: object
