ID                                        0x543
Delivery_person_ID             RANCHIRES04DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -23.359033
Restaurant_longitude                  85.325347
Delivery_location_latitude            23.429033
Delivery_location_longitude           85.395347
Order_Date                           31-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         19:60
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      32.000000
Name: 32655, dtype: object
