ID                                       0x594b
Delivery_person_ID                MUMRES05DEL01
Delivery_person_Age                   28.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   18.927584
Restaurant_longitude                  72.832585
Delivery_location_latitude            18.967584
Delivery_location_longitude           72.872585
Order_Date                           21-03-2022
Time_Orderd                               15:45
Time_Order_picked                         15:50
Weather conditions                        Sunny
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      11.000000
Name: 28250, dtype: object
