ID                                        0x754
Delivery_person_ID                HYDRES06DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   17.455894
Restaurant_longitude                  78.375467
Delivery_location_latitude            17.565894
Delivery_location_longitude           78.485467
Order_Date                           29-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         22:60
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      34.000000
Name: 45072, dtype: object
