ID                                     0x62c
Delivery_person_ID             JAPRES02DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -26.914142
Restaurant_longitude               75.805704
Delivery_location_latitude         27.024142
Delivery_location_longitude        75.915704
Order_Date                        20-03-2022
Time_Orderd                              NaN
Time_Order_picked                      21:30
Weather conditions                     Windy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   37.000000
Name: 11387, dtype: object
