ID                                     0x1e69
Delivery_person_ID             INDORES07DEL02
Delivery_person_Age                 24.000000
Delivery_person_Ratings              4.400000
Restaurant_latitude                 22.722634
Restaurant_longitude                75.886959
Delivery_location_latitude          22.772634
Delivery_location_longitude         75.936959
Order_Date                         24-03-2022
Time_Orderd                             19:10
Time_Order_picked                       19:15
Weather conditions                      Sunny
Road_traffic_density                      Jam
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    44.000000
Name: 22086, dtype: object
