ID                                       0x3d47
Delivery_person_ID                JAPRES12DEL02
Delivery_person_Age                   29.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   26.902908
Restaurant_longitude                  75.792934
Delivery_location_latitude            26.982908
Delivery_location_longitude           75.872934
Order_Date                           04-04-2022
Time_Orderd                               23:25
Time_Order_picked                         23:35
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 24170, dtype: object
