ID                                    0xb610
Delivery_person_ID             MYSRES15DEL03
Delivery_person_Age                24.000000
Delivery_person_Ratings             3.400000
Restaurant_latitude                12.352058
Restaurant_longitude               76.606650
Delivery_location_latitude         12.442058
Delivery_location_longitude        76.696650
Order_Date                        25-03-2022
Time_Orderd                            22:40
Time_Order_picked                      22:45
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   38.000000
Name: 19441, dtype: object
