ID                                    0xa852
Delivery_person_ID             MYSRES06DEL01
Delivery_person_Age                31.000000
Delivery_person_Ratings             3.900000
Restaurant_latitude                12.323994
Restaurant_longitude               76.626167
Delivery_location_latitude         12.433994
Delivery_location_longitude        76.736167
Order_Date                        02-03-2022
Time_Orderd                            20:30
Time_Order_picked                      20:35
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   44.000000
Name: 20373, dtype: object
