ID                                      0x24c5
Delivery_person_ID             COIMBRES04DEL01
Delivery_person_Age                  22.000000
Delivery_person_Ratings               4.400000
Restaurant_latitude                  11.024839
Restaurant_longitude                 77.007003
Delivery_location_latitude           11.134839
Delivery_location_longitude          77.117003
Order_Date                          04-03-2022
Time_Orderd                              20:35
Time_Order_picked                        20:40
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            0
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     35.000000
Name: 4807, dtype: object
