ID                                    0xc806
Delivery_person_ID             GOARES15DEL01
Delivery_person_Age                 38.00000
Delivery_person_Ratings                  NaN
Restaurant_latitude                 15.51315
Restaurant_longitude                73.78346
Delivery_location_latitude          15.52315
Delivery_location_longitude         73.79346
Order_Date                        15-02-2022
Time_Orderd                             8:35
Time_Order_picked                       8:45
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                  1.00000
Festival                                  No
City                           Metropolitian
Time_taken (min)                    29.00000
Name: 32381, dtype: object
