ID                                       0x37e5
Delivery_person_ID             RANCHIRES13DEL01
Delivery_person_Age                   35.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.374989
Restaurant_longitude                  85.335486
Delivery_location_latitude            23.384989
Delivery_location_longitude           85.345486
Order_Date                           19-03-2022
Time_Orderd                                8:20
Time_Order_picked                          8:35
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 22226, dtype: object
