ID                                      0x9d78
Delivery_person_ID             COIMBRES20DEL03
Delivery_person_Age                  20.000000
Delivery_person_Ratings               4.700000
Restaurant_latitude                  10.994136
Restaurant_longitude                 76.963303
Delivery_location_latitude           11.084136
Delivery_location_longitude          77.053303
Order_Date                          12-03-2022
Time_Orderd                              17:40
Time_Order_picked                        17:55
Weather conditions                       Sunny
Road_traffic_density                    Medium
Vehicle_condition                            1
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                        NaN
Festival                                    No
City                                       NaN
Time_taken (min)                     12.000000
Name: 12588, dtype: object
