ID                                     0x2a69
Delivery_person_ID             CHENRES14DEL02
Delivery_person_Age                 23.000000
Delivery_person_Ratings              5.000000
Restaurant_latitude                 13.026279
Restaurant_longitude                80.174568
Delivery_location_latitude          13.106279
Delivery_location_longitude         80.254568
Order_Date                         29-03-2022
Time_Orderd                             17:40
Time_Order_picked                       17:45
Weather conditions                     Cloudy
Road_traffic_density                   Medium
Vehicle_condition                           0
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                  Yes
City                            Metropolitian
Time_taken (min)                    44.000000
Name: 15624, dtype: object
