ID                                       0x2317
Delivery_person_ID                MYSRES04DEL03
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   12.308500
Restaurant_longitude                  76.665808
Delivery_location_latitude            12.368500
Delivery_location_longitude           76.725808
Order_Date                           15-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         20:45
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 23601, dtype: object
