ID                                        0x517
Delivery_person_ID                SURRES07DEL02
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -21.170798
Restaurant_longitude                  72.790489
Delivery_location_latitude            21.300798
Delivery_location_longitude           72.920489
Order_Date                           10-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         22:10
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      26.000000
Name: 30679, dtype: object
