ID                                     0xb855
Delivery_person_ID             PUNERES14DEL01
Delivery_person_Age                 36.000000
Delivery_person_Ratings              4.500000
Restaurant_latitude                 18.516216
Restaurant_longitude                73.842527
Delivery_location_latitude          18.556216
Delivery_location_longitude         73.882527
Order_Date                         30-03-2022
Time_Orderd                             12:50
Time_Order_picked                       13:05
Weather conditions                     Cloudy
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    30.000000
Name: 21710, dtype: object
