ID                                       0xa921
Delivery_person_ID                SURRES01DEL02
Delivery_person_Age                   30.000000
Delivery_person_Ratings                5.000000
Restaurant_latitude                   21.186438
Restaurant_longitude                  72.794115
Delivery_location_latitude            21.206438
Delivery_location_longitude           72.814115
Order_Date                           21-03-2022
Time_Orderd                                8:25
Time_Order_picked                          8:40
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 23399, dtype: object
