ID                                    0x1c55
Delivery_person_ID             VADRES09DEL01
Delivery_person_Age                    29.00
Delivery_person_Ratings                 4.30
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        26-03-2022
Time_Orderd                            13:60
Time_Order_picked                      14:05
Weather conditions                Sandstorms
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       35.00
Name: 4444, dtype: object
